Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Male,46,1,15,0,1-2 Year,1,36328,156,164,0
Male,75,1,28,0,1-2 Year,1,2630,156,18,0
Male,22,1,45,0,< 1 Year,1,28508,152,245,0
Female,23,1,12,0,< 1 Year,1,32635,152,141,0
Male,67,1,20,1,1-2 Year,0,2630,29,265,0
Male,22,1,26,0,< 1 Year,1,47862,160,71,0
Male,22,1,44,1,< 1 Year,0,16520,152,226,0
Male,31,1,25,1,< 1 Year,0,29866,152,62,0
Female,40,1,28,0,1-2 Year,1,44005,26,15,0
Female,27,1,3,1,< 1 Year,0,22845,152,146,0
Female,39,1,46,0,1-2 Year,1,26707,152,28,0
Female,39,1,21,0,1-2 Year,1,41452,26,112,0
Male,45,1,28,0,1-2 Year,1,2630,26,169,0
Male,47,1,46,0,1-2 Year,0,55147,124,232,0
Male,44,1,19,0,1-2 Year,1,2630,124,174,0
Male,67,1,28,0,1-2 Year,1,39230,122,151,0
Female,29,1,41,1,< 1 Year,0,39703,152,166,0
Female,52,1,28,0,1-2 Year,1,41050,124,263,0
Female,23,1,11,1,< 1 Year,0,29861,152,191,0
Male,47,1,8,1,1-2 Year,0,28567,122,121,0
Female,59,1,28,0,> 2 Years,1,55050,26,171,0
Female,39,1,35,0,1-2 Year,1,30345,26,154,1
Female,24,1,47,0,< 1 Year,1,26475,152,261,0
Female,22,1,46,1,< 1 Year,0,32329,152,277,0
Male,32,1,28,1,< 1 Year,0,152331,152,252,0
Male,29,1,46,0,< 1 Year,1,2630,156,30,0
Male,24,1,28,1,< 1 Year,0,100688,152,235,0
Male,26,1,32,1,< 1 Year,0,31950,152,184,0
Female,21,1,26,1,< 1 Year,0,41278,160,93,0
Female,31,1,21,1,< 1 Year,0,30873,152,178,0
Male,24,1,14,1,< 1 Year,0,26449,152,45,0
Female,61,1,26,1,1-2 Year,0,31263,124,120,0
Female,22,1,8,0,< 1 Year,1,39632,152,265,0
Male,21,1,44,0,< 1 Year,1,32397,160,85,0
Female,23,1,28,0,< 1 Year,1,58310,152,188,0
Male,55,1,11,0,1-2 Year,1,37352,26,34,0
Male,50,1,3,0,1-2 Year,1,27937,124,106,0
Female,24,1,35,1,< 1 Year,0,27290,152,127,0
Female,21,1,45,1,< 1 Year,0,23949,160,93,0
Male,58,1,11,1,1-2 Year,0,31740,26,153,0
Male,49,1,41,1,1-2 Year,0,23599,26,173,0
Male,26,1,2,0,< 1 Year,1,26873,152,265,1
Male,55,1,28,0,1-2 Year,1,49039,124,140,0
Male,75,1,9,0,1-2 Year,1,42979,26,10,0
Male,35,1,47,0,1-2 Year,1,36064,154,289,1
Female,43,1,28,0,1-2 Year,1,26315,124,193,0
Female,23,1,10,0,< 1 Year,1,30326,26,253,0
Male,38,1,49,1,1-2 Year,0,40463,152,41,0
Male,48,1,43,1,1-2 Year,0,28514,122,201,0
Male,63,1,18,0,1-2 Year,1,2630,152,221,0
Female,24,1,11,1,< 1 Year,0,28275,152,126,0
Male,23,1,8,1,< 1 Year,0,37067,152,269,0
Male,22,1,37,0,< 1 Year,1,29317,152,18,0
Female,32,1,8,0,< 1 Year,1,69784,26,175,0
Male,42,1,8,0,1-2 Year,1,43026,26,23,0
Male,66,1,39,0,1-2 Year,1,33652,26,271,0
Male,22,1,28,1,< 1 Year,0,52481,152,156,0
Female,74,1,28,0,1-2 Year,1,31056,26,212,0
Female,24,1,49,0,< 1 Year,1,29386,152,179,0
Male,22,1,36,1,< 1 Year,0,35862,152,152,0
Female,45,1,28,0,1-2 Year,1,27550,26,255,1
Female,20,1,26,0,< 1 Year,0,25003,160,238,0
Male,22,1,15,0,< 1 Year,1,34611,152,108,0
Female,27,1,15,1,< 1 Year,0,30080,160,184,0
Female,34,1,28,1,< 1 Year,0,52370,152,124,0
Female,53,1,3,0,1-2 Year,1,19431,124,191,0
Male,22,1,28,1,< 1 Year,1,2630,160,119,0
Male,40,1,46,0,1-2 Year,1,22988,124,28,0
Male,56,1,28,0,> 2 Years,1,2630,26,134,0
Female,25,1,32,0,< 1 Year,0,17405,152,168,0
Male,61,1,28,0,1-2 Year,0,40044,125,286,0
Male,45,1,28,0,1-2 Year,1,29037,26,267,1
Male,22,1,30,1,< 1 Year,0,23566,152,100,0
Male,56,1,14,0,1-2 Year,1,31841,124,255,0
Male,59,1,28,0,1-2 Year,1,41123,124,255,0
Male,62,1,28,0,1-2 Year,1,30642,124,12,1
Female,58,0,28,0,1-2 Year,1,39667,26,82,0
Female,21,1,29,0,< 1 Year,1,2630,152,166,0
Female,24,1,3,1,< 1 Year,0,21445,152,266,0
Female,41,1,41,1,1-2 Year,0,19144,152,260,0
Male,46,1,28,0,1-2 Year,1,32208,13,237,1
Male,49,1,15,0,1-2 Year,1,31015,152,116,0
Female,20,1,45,1,< 1 Year,0,23917,160,190,0
Female,22,1,28,1,< 1 Year,0,36750,160,43,0
Male,25,1,28,1,< 1 Year,0,37620,152,85,0
Female,45,1,46,0,1-2 Year,1,35816,91,127,1
Female,21,1,15,0,< 1 Year,0,33721,160,258,0
Female,23,1,41,0,< 1 Year,1,14110,152,66,0
Male,28,1,30,1,< 1 Year,0,31448,151,186,0
Male,25,1,13,1,< 1 Year,0,14073,152,186,0
Female,20,1,8,0,< 1 Year,1,36746,160,275,0
Male,24,1,6,1,< 1 Year,0,26387,152,170,0
Male,51,1,11,1,1-2 Year,1,20074,120,160,0
Male,21,1,2,0,< 1 Year,1,21705,152,282,1
Male,33,1,41,1,< 1 Year,0,25850,152,228,0
Female,56,1,29,1,1-2 Year,0,27039,135,164,0
Male,56,1,37,1,1-2 Year,0,30170,26,61,0
Female,49,1,10,1,1-2 Year,0,2630,152,59,0
Female,53,1,28,0,1-2 Year,0,55204,26,38,0
Female,26,1,40,1,< 1 Year,0,2630,152,44,0
Male,40,1,28,0,1-2 Year,1,30249,15,179,0
Male,33,1,15,0,< 1 Year,1,40759,124,165,0
Female,70,1,28,1,1-2 Year,0,2630,124,163,0
Male,50,1,8,0,1-2 Year,1,31672,124,230,0
Female,54,1,28,0,> 2 Years,1,35224,55,273,0
Female,38,1,29,1,1-2 Year,0,23489,152,176,0
Male,45,1,8,0,1-2 Year,1,35616,26,175,1
Female,25,1,46,1,< 1 Year,0,25620,160,208,0
Female,51,1,28,0,1-2 Year,1,34312,26,293,1
Male,39,1,46,1,1-2 Year,0,28966,124,99,0
Male,40,1,43,1,1-2 Year,0,31576,124,262,0
Male,61,1,8,0,1-2 Year,1,46287,26,217,0
Female,33,1,3,0,1-2 Year,0,2630,157,229,0
Male,23,1,10,1,< 1 Year,0,24988,152,260,0
Female,22,1,21,1,< 1 Year,0,27627,152,255,0
Female,54,1,28,0,1-2 Year,1,42047,124,71,0
Male,24,1,8,0,< 1 Year,1,101069,152,262,0
Female,21,1,40,0,< 1 Year,1,2630,152,185,0
Male,25,1,13,0,< 1 Year,0,29822,152,104,0
Male,46,1,28,0,1-2 Year,0,44827,26,150,0
Male,31,1,28,1,< 1 Year,0,40070,152,278,0
Male,46,1,28,0,1-2 Year,1,32838,26,226,1
Female,34,1,15,1,< 1 Year,0,33974,152,168,0
Female,30,1,35,0,1-2 Year,1,34700,157,152,1
Female,25,1,41,1,< 1 Year,0,28219,152,15,0
Female,30,1,41,1,< 1 Year,0,34698,152,134,0
Female,32,1,36,0,< 1 Year,1,43247,26,225,0
Male,33,1,28,0,1-2 Year,1,25032,124,69,1
Male,44,1,36,0,1-2 Year,1,32974,26,40,0
Female,24,1,17,0,< 1 Year,1,2630,152,229,0
Male,36,1,28,1,1-2 Year,0,71140,29,239,0
Male,22,1,29,1,< 1 Year,0,33420,152,206,0
Male,48,1,28,1,1-2 Year,0,49099,122,183,0
Female,29,1,26,1,< 1 Year,0,38988,152,165,0
Male,50,1,15,0,1-2 Year,0,41383,124,123,0
Male,52,1,25,1,1-2 Year,0,17434,124,283,0
Female,47,1,28,1,1-2 Year,0,30817,26,146,0
Female,33,1,8,0,1-2 Year,1,28128,124,110,0
Male,43,1,50,0,1-2 Year,0,33360,124,55,0
Male,25,1,44,1,< 1 Year,0,23724,152,270,0
Male,40,1,21,1,1-2 Year,0,30847,152,252,0
Male,31,1,28,0,1-2 Year,1,37124,154,75,1
Male,44,1,28,1,1-2 Year,1,33750,55,258,0
Female,20,1,35,1,< 1 Year,0,30492,160,294,0
Male,21,1,15,1,< 1 Year,0,40329,152,188,0
Male,40,1,28,0,1-2 Year,0,32603,163,17,0
Female,55,1,35,0,1-2 Year,1,35876,88,211,0
Female,55,1,8,1,1-2 Year,0,30271,26,43,0
Male,46,1,6,0,1-2 Year,1,23753,163,133,1
Female,25,1,36,0,< 1 Year,1,33642,152,202,0
Male,50,1,37,1,1-2 Year,0,24881,26,203,0
Female,37,1,8,1,1-2 Year,0,53697,152,181,0
Male,59,1,28,1,1-2 Year,0,29022,26,185,0
Female,20,1,22,0,< 1 Year,1,39019,160,252,0
Female,48,1,43,0,1-2 Year,1,27815,124,181,0
Female,22,1,8,1,< 1 Year,0,43498,152,213,0
Female,25,1,17,1,< 1 Year,0,40428,152,102,0
Female,56,1,9,1,1-2 Year,0,28376,7,198,0
Female,53,1,41,1,1-2 Year,0,45759,152,248,0
Female,24,1,37,1,< 1 Year,0,34668,152,213,0
Female,27,1,8,1,< 1 Year,0,55894,152,27,0
Male,23,1,30,1,< 1 Year,0,26776,152,291,0
Male,22,1,36,0,< 1 Year,0,32239,152,73,0
Male,68,1,28,0,1-2 Year,1,51520,124,279,0
Female,69,1,30,0,1-2 Year,1,28248,124,167,1
Female,33,1,41,1,< 1 Year,0,26351,152,251,0
Male,29,1,6,1,< 1 Year,0,26255,152,107,0
Female,23,1,33,1,< 1 Year,0,30448,152,240,0
Female,75,1,46,1,1-2 Year,0,2630,124,84,0
Female,35,1,34,0,1-2 Year,1,2630,26,206,0
Female,46,1,33,0,1-2 Year,1,45694,26,250,0
Female,28,1,28,1,< 1 Year,0,27423,152,52,0
Male,51,1,26,0,1-2 Year,1,35749,156,148,0
Male,38,1,46,1,1-2 Year,0,23115,152,21,0
Female,47,1,28,0,1-2 Year,1,35180,26,42,1
Male,73,1,28,0,> 2 Years,1,34115,26,50,0
Male,52,1,28,0,1-2 Year,1,2630,154,97,0
Female,21,1,43,0,1-2 Year,0,30158,156,194,0
Female,24,1,28,1,< 1 Year,0,28816,152,12,0
Female,51,1,28,0,> 2 Years,1,2630,124,30,0
Female,37,1,41,1,1-2 Year,0,27162,152,211,0
Male,23,1,15,1,< 1 Year,0,42769,152,269,0
Male,23,1,28,1,< 1 Year,0,67219,152,152,0
Female,24,1,28,1,1-2 Year,0,38494,124,95,0
Female,32,1,38,0,< 1 Year,1,28817,124,170,0
Male,80,1,8,1,1-2 Year,0,63452,7,236,0
Female,26,1,37,1,< 1 Year,0,23451,152,230,0
Male,22,1,30,1,< 1 Year,0,17146,152,27,0
Female,25,1,28,0,< 1 Year,0,66754,152,112,0
Male,69,1,12,0,1-2 Year,1,2630,124,113,0
Male,22,1,36,0,< 1 Year,0,34272,152,186,0
Female,34,1,3,1,1-2 Year,0,44982,152,46,0
Male,28,1,46,0,< 1 Year,0,32609,156,142,0
Female,42,1,28,0,1-2 Year,1,22469,124,191,0
Female,21,1,8,1,< 1 Year,0,57658,160,236,0
Male,50,1,51,0,1-2 Year,1,36560,26,155,0
Female,25,1,41,1,< 1 Year,0,65520,152,187,0
Male,39,1,28,0,1-2 Year,1,28651,124,132,0
Female,57,1,28,0,1-2 Year,1,48100,26,127,0
Male,71,1,28,0,1-2 Year,1,47869,26,172,0
Female,51,1,28,0,1-2 Year,1,31229,26,164,0
Male,25,1,1,0,< 1 Year,1,2630,124,274,0
Male,51,1,32,0,1-2 Year,1,38657,26,48,1
Male,48,1,23,0,1-2 Year,1,30990,26,152,0
Male,33,1,11,1,< 1 Year,0,2630,160,68,0
Female,39,1,17,1,1-2 Year,0,18752,152,258,0
Male,53,1,30,0,1-2 Year,1,27646,26,221,0
Male,21,1,41,0,1-2 Year,1,35361,124,50,0
Female,42,1,28,0,1-2 Year,1,40990,26,275,0
Male,22,1,43,1,< 1 Year,0,32488,152,66,0
Male,57,1,38,0,1-2 Year,1,29024,124,181,0
Male,57,1,3,0,1-2 Year,1,27238,30,291,0
Male,48,1,30,0,1-2 Year,1,17035,26,295,0
Male,45,1,15,0,1-2 Year,1,28314,124,267,1
Female,25,1,8,1,< 1 Year,0,34145,152,85,0
Male,28,1,30,1,< 1 Year,0,26401,152,124,0
Male,48,1,28,0,1-2 Year,1,57295,122,60,0
Male,57,1,37,0,1-2 Year,0,22679,29,174,0
Male,69,1,28,0,1-2 Year,0,50253,13,212,0
Female,51,1,28,0,1-2 Year,1,27407,26,140,0
Male,26,1,28,0,< 1 Year,1,87954,152,205,0
Male,20,1,47,0,< 1 Year,1,42063,160,157,0
Female,22,1,10,0,< 1 Year,1,27545,152,270,0
Female,25,1,8,0,< 1 Year,0,45189,152,238,0
Male,58,1,8,1,1-2 Year,0,43619,26,186,0
Female,22,1,8,1,< 1 Year,0,40008,160,187,0
Male,48,1,14,0,1-2 Year,1,37018,157,74,1
Male,35,1,28,0,1-2 Year,1,31865,154,236,0
Female,58,1,28,0,> 2 Years,1,49141,122,283,0
Female,24,1,47,0,< 1 Year,0,31456,152,234,0
Male,22,1,8,1,< 1 Year,0,32615,152,135,0
Male,47,1,18,1,1-2 Year,0,43398,122,223,0
Male,49,1,49,0,1-2 Year,0,2630,124,37,0
Male,51,1,28,0,1-2 Year,1,2630,158,105,0
Female,29,1,28,0,< 1 Year,1,48678,152,298,0
Male,37,1,28,1,1-2 Year,1,54246,29,171,0
Female,32,1,15,1,< 1 Year,0,35072,152,75,0
Female,57,1,28,0,1-2 Year,1,35873,26,143,1
Male,80,1,30,1,1-2 Year,0,31361,119,237,0
Female,60,1,38,0,< 1 Year,0,2630,1,189,0
Male,50,1,28,1,1-2 Year,0,31677,26,79,0
Male,21,1,35,0,< 1 Year,1,36117,160,273,0
Male,70,1,28,1,1-2 Year,0,42149,124,196,0
Male,58,1,41,1,1-2 Year,0,34962,124,276,0
Female,79,1,8,0,1-2 Year,0,42656,7,140,0
Female,23,1,28,1,< 1 Year,0,41404,152,110,0
Female,27,1,15,1,< 1 Year,0,57633,152,96,0
Male,37,1,8,0,1-2 Year,1,32382,26,187,0
Female,25,1,8,0,< 1 Year,1,57178,152,208,0
Male,42,1,30,0,1-2 Year,1,35739,124,284,0
Female,25,1,28,1,< 1 Year,0,34172,152,169,0
Male,46,1,18,0,1-2 Year,1,2630,156,117,1
Female,24,1,14,1,< 1 Year,0,21416,152,250,0
Male,31,1,28,0,< 1 Year,1,23339,124,213,1
Male,65,1,28,0,1-2 Year,1,38940,26,186,0
Male,45,1,50,0,1-2 Year,1,37238,124,167,0
Male,60,1,28,0,1-2 Year,1,27721,26,64,1
Female,46,1,28,1,1-2 Year,0,51328,52,169,0
Male,51,1,46,1,1-2 Year,0,41886,124,158,0
Male,48,1,15,0,1-2 Year,1,25077,124,204,1
Female,72,1,36,0,1-2 Year,1,33863,26,67,0
Male,40,1,46,1,1-2 Year,0,25380,124,201,0
Male,38,1,30,1,1-2 Year,0,33485,152,104,0
Female,24,1,41,1,< 1 Year,0,19462,152,235,0
Female,23,1,6,0,< 1 Year,1,33393,152,125,0
Male,70,1,4,0,1-2 Year,1,2630,26,161,0
Male,33,1,36,0,< 1 Year,1,34768,152,103,0
Male,70,1,10,1,1-2 Year,0,38422,26,147,0
Male,50,1,15,0,1-2 Year,1,39704,26,93,0
Male,49,1,28,0,> 2 Years,1,62989,124,68,0
Male,28,1,30,1,< 1 Year,0,25951,152,266,0
Male,27,1,28,1,< 1 Year,0,41930,152,240,0
Female,28,1,28,1,< 1 Year,0,49148,152,216,0
Male,50,1,8,1,1-2 Year,0,47441,124,13,0
Male,20,1,13,0,< 1 Year,1,28408,160,179,0
Male,75,1,28,1,1-2 Year,0,55115,24,176,0
Female,35,1,28,0,1-2 Year,1,40846,124,118,0
Female,24,1,25,0,< 1 Year,1,29944,26,49,0
Female,25,1,41,1,< 1 Year,0,31628,151,177,0
Male,52,1,38,0,1-2 Year,1,2630,154,265,1
Female,34,1,15,0,< 1 Year,0,23349,152,222,0
Male,25,1,15,0,< 1 Year,0,35947,152,110,0
Male,48,1,28,1,1-2 Year,0,49248,11,43,0
Male,25,1,36,1,< 1 Year,0,30169,152,101,0
Male,22,1,46,0,< 1 Year,0,25865,152,111,0
Male,29,1,17,1,< 1 Year,0,37852,152,156,0
Female,36,1,14,0,1-2 Year,1,20637,124,169,0
Male,50,1,8,0,1-2 Year,0,41699,124,126,0
Male,28,1,36,1,< 1 Year,0,20167,152,220,0
Female,50,1,28,0,> 2 Years,1,45376,124,80,0
Male,23,1,29,1,< 1 Year,0,29848,152,207,0
Female,32,1,28,0,< 1 Year,1,53071,124,295,0
Male,37,1,28,0,1-2 Year,1,34701,124,236,0
Female,25,1,50,1,< 1 Year,0,30550,152,33,0
Female,22,1,15,1,< 1 Year,0,32123,152,123,0
Female,21,1,46,1,< 1 Year,0,27500,152,286,0
Male,54,1,28,0,> 2 Years,1,38915,26,17,0
Male,47,1,41,0,1-2 Year,1,67953,124,258,0
Female,30,1,28,0,< 1 Year,1,2630,152,54,0
Female,46,1,28,0,1-2 Year,1,25443,26,62,0
Male,25,1,10,1,< 1 Year,0,33800,152,177,0
Female,23,1,6,1,< 1 Year,0,35855,152,88,0
Female,35,1,14,0,1-2 Year,1,2630,155,242,0
Female,51,1,28,0,1-2 Year,1,35828,26,80,1
Female,72,1,20,0,1-2 Year,1,2630,124,198,1
Male,47,1,28,0,1-2 Year,1,42624,124,206,0
Male,59,1,28,0,1-2 Year,1,33656,26,20,1
Female,54,1,8,0,> 2 Years,1,38992,26,155,0
Male,46,1,29,0,1-2 Year,1,20982,26,89,1
Female,72,1,28,0,1-2 Year,1,72727,26,76,0
Female,38,1,28,0,> 2 Years,1,36840,26,201,0
Male,38,1,41,1,1-2 Year,0,30731,26,106,0
Female,23,1,26,0,< 1 Year,1,48969,152,217,1
Female,41,1,31,0,1-2 Year,1,2630,155,262,0
Female,21,1,8,0,< 1 Year,1,42451,152,69,0
Male,55,1,28,1,1-2 Year,0,24317,26,139,0
Male,80,1,35,1,1-2 Year,1,2630,124,180,0
Male,23,1,35,1,< 1 Year,0,28741,152,294,0
Male,52,1,41,0,1-2 Year,1,2630,156,69,0
Male,45,1,28,0,1-2 Year,1,36397,124,244,0
Female,32,1,29,1,< 1 Year,0,34991,152,33,0
Female,48,1,28,0,1-2 Year,1,51646,52,244,0
Female,21,1,18,0,< 1 Year,1,24353,160,141,0
Female,39,1,28,0,1-2 Year,1,34815,26,58,0
Male,25,1,11,1,< 1 Year,0,30982,152,11,0
Female,24,1,18,1,< 1 Year,0,30203,152,98,0
Female,33,1,28,0,< 1 Year,1,26849,26,150,0
Female,22,1,14,0,< 1 Year,1,31838,124,201,0
Female,27,1,8,1,< 1 Year,0,31735,152,41,0
Male,40,1,46,0,1-2 Year,1,27805,92,68,1
Male,54,1,28,0,1-2 Year,1,2630,26,28,0
Male,27,1,15,1,< 1 Year,0,2630,151,224,0
Male,44,1,7,0,1-2 Year,1,30896,26,100,1
Female,51,1,46,0,1-2 Year,1,2630,124,269,1
Male,37,1,28,0,1-2 Year,1,46998,125,83,1
Male,23,1,8,1,< 1 Year,0,38675,152,258,0
Female,27,1,28,1,< 1 Year,0,34334,152,41,0
Male,40,1,46,0,1-2 Year,1,26068,155,51,0
Male,46,1,3,1,1-2 Year,0,27202,124,185,0
Male,60,1,29,1,1-2 Year,0,30528,152,53,0
Male,44,1,28,0,1-2 Year,1,30690,26,235,0
Male,63,1,28,0,1-2 Year,1,35753,26,208,0
Female,38,1,15,1,1-2 Year,0,35819,26,295,0
Female,56,1,28,0,1-2 Year,1,2630,26,251,0
Female,40,1,11,0,1-2 Year,1,27842,124,222,1
Female,24,1,8,1,< 1 Year,0,40084,152,264,0
Male,29,1,48,0,< 1 Year,0,2630,1,65,0
Male,62,1,50,1,1-2 Year,0,22986,124,105,0
Male,41,1,8,1,1-2 Year,0,23437,26,277,0
Male,44,1,28,1,1-2 Year,0,37567,26,262,0
Female,44,1,33,0,1-2 Year,1,2630,157,204,1
Female,72,1,28,0,> 2 Years,1,46097,122,178,0
Female,72,1,15,1,1-2 Year,0,2630,160,246,0
Male,69,1,28,0,1-2 Year,1,2630,157,297,0
Male,40,1,28,0,1-2 Year,1,34311,111,140,0
Male,76,1,28,1,1-2 Year,1,33383,26,202,0
Female,68,1,28,0,1-2 Year,1,49717,122,187,0
Male,47,1,46,0,1-2 Year,1,45299,157,257,0
Male,45,1,8,1,1-2 Year,0,55299,26,264,0
Male,26,1,44,1,< 1 Year,0,36842,152,282,0
Male,36,1,3,0,1-2 Year,1,38685,124,143,1
Male,23,1,11,1,< 1 Year,0,38531,152,175,0
Male,33,1,28,0,< 1 Year,1,32478,124,90,0
Male,45,1,3,1,1-2 Year,0,2630,26,238,0
Male,36,1,46,0,1-2 Year,1,18619,155,162,1
Male,34,1,28,0,1-2 Year,1,2630,160,21,0
Female,42,1,28,0,1-2 Year,1,2630,124,216,0
Male,22,1,43,1,< 1 Year,0,2630,152,234,0
Male,67,1,46,0,1-2 Year,1,26406,30,213,0
Male,51,1,28,0,1-2 Year,1,50305,124,179,0
Female,26,1,6,1,< 1 Year,0,28544,152,258,0
Male,51,1,33,0,1-2 Year,0,36302,124,65,0
Female,23,1,29,1,< 1 Year,0,27728,152,270,0
Male,22,1,30,1,< 1 Year,0,43932,152,128,0
Male,49,1,50,0,1-2 Year,1,2630,8,170,1
Male,36,1,28,0,1-2 Year,1,30060,124,137,1
Male,48,1,46,0,1-2 Year,1,28173,26,274,0
Male,53,1,28,0,1-2 Year,1,59987,122,77,0
Female,37,1,28,0,1-2 Year,1,44424,124,291,0
Female,25,1,28,0,< 1 Year,1,45254,124,32,0
Female,59,1,28,0,1-2 Year,1,60801,122,192,1
Male,51,1,28,0,> 2 Years,1,59926,26,274,0
Female,32,1,29,1,< 1 Year,0,32718,152,285,0
Female,22,1,47,0,< 1 Year,1,28013,152,225,0
Male,58,1,29,0,1-2 Year,1,2630,124,232,0
Male,53,1,28,0,1-2 Year,1,24243,124,256,0
Male,26,1,3,1,< 1 Year,0,2630,152,20,0
Male,29,1,3,1,< 1 Year,1,41991,152,233,0
Female,21,1,36,1,< 1 Year,1,2630,152,86,0
Male,60,1,8,0,1-2 Year,1,42789,152,154,0
Male,65,1,28,0,> 2 Years,1,36945,124,94,0
Male,23,1,11,1,< 1 Year,0,27632,152,119,0
Female,38,1,28,0,1-2 Year,1,28352,157,174,0
Male,47,1,29,1,1-2 Year,0,2630,124,164,0
Female,25,1,30,1,< 1 Year,0,28159,152,185,0
Female,35,1,27,1,1-2 Year,0,23476,150,218,0
Male,21,1,41,1,< 1 Year,0,43978,160,283,0
Male,68,1,47,0,1-2 Year,1,26075,152,12,0
Male,60,1,46,0,1-2 Year,1,2630,124,202,0
Male,31,1,24,0,< 1 Year,1,29951,124,240,0
Male,60,1,41,1,1-2 Year,0,38390,152,73,0
Male,67,0,28,1,1-2 Year,0,29385,26,21,0
Male,33,1,28,0,< 1 Year,1,76737,26,139,1
Male,75,1,28,0,1-2 Year,1,59536,25,251,0
Male,44,1,30,1,1-2 Year,0,2630,152,121,0
Male,49,1,12,0,1-2 Year,1,25844,124,32,0
Male,21,1,28,1,< 1 Year,0,28620,160,13,0
Female,48,1,50,0,1-2 Year,1,2630,30,177,0
Male,26,1,28,1,< 1 Year,0,131469,152,18,0
Male,70,1,41,0,1-2 Year,0,23172,12,247,0
Male,45,1,28,0,1-2 Year,1,69856,26,42,0
Female,24,1,28,0,< 1 Year,1,26456,122,180,0
Female,58,1,35,0,1-2 Year,1,2630,124,70,0
Male,50,1,28,0,1-2 Year,1,47820,124,79,1
Female,50,1,28,0,1-2 Year,1,27990,26,135,1
Male,34,1,50,1,1-2 Year,0,22876,152,218,0
Male,45,1,50,0,1-2 Year,1,25156,8,173,0
Female,42,1,28,0,1-2 Year,1,23266,25,192,0
Female,25,1,2,1,< 1 Year,0,36883,152,293,0
Male,56,1,48,0,1-2 Year,1,2630,26,26,1
Male,64,1,35,0,1-2 Year,1,35650,26,144,1
Female,31,1,35,0,< 1 Year,1,2630,160,173,0
Male,26,1,41,1,< 1 Year,0,2630,152,289,0
Male,41,1,8,1,1-2 Year,0,30441,26,148,0
Male,26,1,45,1,< 1 Year,0,29989,152,152,0
Male,42,1,41,0,1-2 Year,1,25112,12,149,0
Female,33,1,30,0,> 2 Years,1,29422,26,116,1
Male,55,1,28,0,1-2 Year,1,34009,26,266,1
Male,52,1,50,0,1-2 Year,1,34840,154,160,0
Male,44,1,41,1,1-2 Year,0,38972,124,137,0
Male,73,1,31,0,> 2 Years,1,2630,26,298,0
Female,24,1,8,1,< 1 Year,0,38165,160,230,0
Male,60,1,28,0,> 2 Years,1,58787,124,41,1
Female,28,1,8,1,< 1 Year,0,29324,152,234,0
Female,21,1,37,0,< 1 Year,1,31097,160,52,0
Female,26,1,50,1,1-2 Year,0,32806,157,214,0
Female,45,1,28,0,1-2 Year,1,49110,124,242,0
Male,22,1,28,0,< 1 Year,1,33132,152,133,0
Male,30,1,15,1,< 1 Year,0,2630,152,291,0
Female,59,1,11,0,1-2 Year,0,2630,124,61,0
Female,31,1,37,1,< 1 Year,0,27395,152,136,0
Male,25,1,42,0,< 1 Year,1,2630,152,185,0
Male,33,1,15,0,< 1 Year,1,2630,151,289,0
Male,48,1,8,1,1-2 Year,0,24616,124,258,0
Male,28,1,37,1,< 1 Year,0,32824,152,178,0
Male,59,1,36,0,1-2 Year,1,54785,26,254,0
Male,43,1,28,1,1-2 Year,0,35517,13,34,0
Male,47,1,36,0,1-2 Year,1,34577,124,46,1
Female,21,1,3,1,< 1 Year,0,29936,160,92,0
Male,25,1,29,1,< 1 Year,0,39767,152,166,0
Male,34,1,35,1,1-2 Year,0,35953,124,230,0
Male,22,1,30,1,< 1 Year,0,47899,152,70,0
Male,23,1,28,0,< 1 Year,1,35549,152,21,0
Male,73,1,8,1,1-2 Year,1,47456,7,140,0
Male,42,1,28,1,1-2 Year,0,24432,26,263,0
Male,31,1,41,1,< 1 Year,0,26963,152,21,0
Male,46,1,8,0,1-2 Year,0,60650,155,243,0
Male,57,1,8,0,> 2 Years,1,2630,26,271,1
Female,46,1,28,0,1-2 Year,1,37754,26,83,0
Male,48,1,28,1,1-2 Year,0,53025,52,92,0
Male,25,1,5,1,< 1 Year,0,35411,152,276,0
Female,22,1,9,1,< 1 Year,0,25941,152,134,0
Female,24,1,30,1,< 1 Year,0,47522,152,127,0
Male,25,1,18,1,< 1 Year,0,44892,152,280,0
Male,28,1,16,1,< 1 Year,0,28966,152,39,0
Female,22,1,35,1,< 1 Year,0,30515,152,69,0
Female,20,1,2,1,< 1 Year,0,36927,160,178,0
Male,35,1,15,0,1-2 Year,0,31538,152,26,0
Female,52,1,28,0,1-2 Year,1,2630,156,56,0
Female,42,1,47,1,1-2 Year,0,24984,113,267,0
Male,39,1,11,0,1-2 Year,1,25907,124,180,0
Female,24,1,30,0,< 1 Year,1,22164,152,238,0
Female,22,1,33,1,< 1 Year,0,32707,152,104,0
Female,33,1,41,0,< 1 Year,1,45391,26,34,0
Female,26,1,28,1,< 1 Year,0,22797,122,55,0
Male,21,1,8,0,1-2 Year,1,39108,155,62,1
Female,23,1,28,1,< 1 Year,0,26741,151,81,0
Female,43,1,28,0,1-2 Year,1,36466,26,160,0
Female,73,1,35,0,1-2 Year,1,25818,124,244,0
Female,20,1,16,1,< 1 Year,0,27028,160,167,0
